1497	i
1436	the
1140	of
897	and
893	to
802	that
792	you
548	was
497	a
493	it
459	manhas:
412	is
407	this
390	know
378	manhas
373	kmetic:
355	wells:
341	in
300	so
289	not
269	department
264	mean
259	or
245	but
243	we
235	oregon
222	be
221	like
217	what
196	i'm
195	for
191	with
190	on
186	have
181	he
171	other
163	it's
162	about
155	okay.
147	do
147	don't
144	wells
142	yeah,
140	were
139	just
138	i-
138	my
132	me
130	there
130	um,
128	..
124	work
124	if
123	justice
123	that's
122	without
122	they
121	document
120	interview
119	sonia
118	um
117	express
116	property
116	agencies
116	transcript
116	shall
116	persons
115	consent
115	distributed
114	justice.
114	think
114	page
111	did
109	2013
105	july
103	at
102	are
101	she
101	your
99	how
99	because
99	had
98	gonna
94	31,
94	.
91	yeah.
87	can
85	would
85	as
83	kind
82	when
81	mckanna:
81	no,
80	the-
78	want
78	really
74	okay,
74	his
73	all
73	an
72	been
71	her
70	well
69	some
69	you're
68	there's
66	1-
65	people
65	no
63	get
62	trying
61	out
60	from
59	one
59	said
59	we're
57	60
57	going
56	got
54	that.
53	know,
51	that-
51	say
50	didn't
49	see
47	any
47	go
46	up
46	health
45	uh
44	i've
44	jeff
44	understand
43	personal
43	him
43	no.
42	tell
42	part
42	time
42	way
42	can't
41	it,
41	right?
40	then
40	around
40	has
40	even
39	back
39	and-
38	anything
38	it-
38	county
38	where
38	more
37	'cause
37	things
37	(unintelligible)
36	went
36	could
36	i--
35	mean,
35	make
35	it.
34	why
34	lot
33	2
33	first
33	okay
32	was-
32	public
32	yeah
32	very
32	he's
32	wasn't
32	before
31	working
31	look
31	thing
31	that,
31	right.
31	talk
31	lillian
31	of-
30	46
30	stuff
30	i'm-
30	relationship
29	(laughs)
29	remember
29	policy
29	wanted
29	she's
29	oh
29	sure
29	whole
29	feel
28	guys
28	now
28	those
27	he-
27	through
27	we-
27	who
26	1
26	good
26	these
26	criminal
26	email
25	obviously
25	put
25	actually
25	let's
25	by
25	phone
25	right
24	which
24	need
24	come
24	them
24	position
24	so.
24	kmetic
24	something
24	3
24	prevention
24	ask
23	thinking
23	should
23	so,
23	talking
23	we've
22	staff
22	our
22	also
22	let
21	thought
21	asked
21	done
21	talked
21	important
21	little
21	mckenna:
21	different
21	doing
21	what-
21	community
20	will
20	-
20	doesn't
20	the--
20	hear
20	a-
20	i'd
20	that?
20	well,
20	budget
19	might
19	getting
19	two
19	came
19	to-
19	they-
19	process
19	right,
19	us
19	saying
19	end
19	maybe
19	last
19	same
19	couple
19	take
18	direct
18	you-
18	person
18	they're
18	terms
18	there,
18	i'll
18	into
17	than
17	this-
17	you,
17	probably
17	week
17	office
17	my-
17	knew
17	somebody
17	oh,
16	point
16	over
16	of46
16	(laughs).
16	just-
16	it--
16	being
16	was--
16	chair
16	me,
15	not-
15	idea
15	uh,
15	is-
15	only
15	it's-
15	sort
15	their
15	piece
15	directly
15	still
15	guess
14	contact
14	we'll
14	investigation
14	um-
14	own
14	communication
14	here
13	it?
13	said,
13	keep
13	sure.
13	know.
13	day
13	always
13	whatever
13	together
13	question
13	paid
13	else
13	having
13	there.
13	what's
13	call
13	worked
13	worried
13	program
12	took
12	long
12	fact
12	perception
12	text
12	in-
12	multnomah
12	coming
12	looking
12	uh-
12	during
12	started
12	there?
12	sense
12	made
12	understanding
12	grant
12	lunch
12	give
12	board
12	care
12	clearly
11	work,
11	is--
11	nobody
11	on-
11	manhas,
11	many
11	able
11	um.
11	here's
11	case
11	does
11	conference
11	never
11	commissioners
11	nothing
11	time,
11	bit
11	believe
11	after
11	do,
11	hours
11	food
11	concerns
11	i.
10	times
10	says
10	don't-
10	elected
10	kemetic:
10	too
10	emails
10	brought
10	told
10	no-
10	here.
10	haven't
10	that--
10	were-
10	best
10	truth
10	but-
10	completely
10	hotel
10	much
10	she-
9	forward
9	mike
9	everything
9	be-
9	you.
9	read
9	home
9	big
9	explain
9	hard
9	attorney
9	trips
9	10
9	pretty
9	totally
9	already
9	rumors
9	meetings
9	may
9	am
9	this.
9	sent
9	complaint
9	capacity
9	saw
9	you've
9	mind
9	relates
9	meant
9	years
9	again
9	8
9	so-
9	friends
9	making
9	work.
9	alright.
9	lillian,
9	team
8	speak
8	looks
8	course
8	new
8	cjd0007-13
8	too,
8	absolutely
8	anyway
8	applied
8	until
8	to,
8	me.
8	happened
8	people.
8	office,
8	information
8	met
8	ever
8	have-
8	what--
8	out,
8	communicate
8	absolutely.
8	you'll
8	media
8	tobacco
8	spend
8	building
8	find
8	mean?
8	conversations
8	questions
8	walk
8	seen
8	concern
8	know-
8	mean-
8	and--
8	lead
8	you're-
8	go.
8	he--
8	leave
8	while
8	atlanta
8	ideas
7	done,
7	moving
7	putting
7	sense.
7	was.
7	sounds
7	like,
7	telling
7	investigation,
7	based
7	back,
7	pay
7	anything.
7	lillian's
7	organization
7	within
7	had-
7	sorry,
7	special
7	change
7	you?
7	down
7	myself
7	front
7	yes.
7	speaking
7	complicated
7	off
7	this,
7	do.
7	roles
7	called
7	monday
7	supposed
7	away
7	trip
7	better
7	another
7	is,
7	between
7	partnerships
7	story
7	move
7	them,
7	understand.
7	start
7	either
7	are-
7	next
7	you--
7	year
7	say,
7	meeting
7	pull
7	yes,
7	february
7	car?
7	services
6	--
6	department.
6	he's-
6	thing,
6	or-
6	of--
6	now,
6	though,
6	interested
6	department,
6	delete
6	answer
6	write
6	hiring
6	once
6	alright
6	here,
6	both
6	we--
6	trip?
6	days
6	mya
6	remember,
6	control
6	i've-
6	gone
6	far
6	difference
6	fine.
6	if--
6	would-
6	stay
6	understand,
6	married
6	not.
6	l,
6	mostly
6	stuff,
6	basically
6	most
6	leadership
6	kids
6	makes
6	with-
6	cell
6	hearing
6	stuff.
6	specific
6	heard
6	figure
6	every
6	assume
6	encouraged
6	again,
6	not--
6	five
6	him,
6	huh.
6	it's.
6	good,
6	did.
6	appropriate
6	per
6	disease
6	cogen
6	we'd
6	if-
6	for-
6	taken
6	gets
6	5
6	there-
6	well-
6	wrote
6	happened.
6	issues
5	it's--
5	perspective
5	that's--
5	deal
5	one,
5	them.
5	all.
5	email,
5	issue
5	don't.
5	this--
5	anyone
5	airport
5	letter
5	thing.
5	director
5	(inaudible)
5	scope
5	checked
5	calendar
5	use
5	place
5	county?
5	july3l,
5	grant,
5	they'd
5	cannot
5	mckanna
5	great,
5	race
5	number
5	sustainability
5	records
5	literally
5	sure,
5	husband
5	time?
5	yeah-
5	gotta
5	copy
5	specialist
5	name
5	clear
5	(unintelligible).
5	week.
5	got-
5	40
5	happens
5	aware
5	later
5	i'm.
5	communications
5	allegations
5	tryin'
5	yet
5	pushed
5	representing
5	all,
5	official
5	weren't
5	money
5	course,
5	messages
5	commissioner
5	whether
5	lillian.
5	4
5	meet
5	given
5	go,
5	not,
5	can-
5	night
5	employees
5	such
5	exactly
5	wouldn't
5	relationship?
5	suggesting
5	taking
5	job
5	forward.
5	alright,
5	well.
5	intent
5	report
5	guillermo
5	walking
5	open
5	employee
5	bring
5	quite
5	portland
5	media,
5	agent
5	how-
5	asking
5	conversation
5	of,
5	line
5	inquiry
5	9
5	funding
5	things.
5	became
5	phone.
5	set
5	learning
5	build
5	whatever,
5	second
5	that's-
5	office.
5	staff,
5	specifically
5	please
5	honestly
5	ones
5	affair
5	hesitate
4	original
4	don't--
4	driven
4	someone
4	role
4	outside
4	salem
4	summer
4	council
4	though
4	mean.
4	chronic
4	question,
4	lines
4	opinion
4	july3l,20l3
4	doin'
4	longer
4	sorry
4	when-
4	few
4	sometimes
4	have.
4	your-
4	her,
4	position.
4	plan
4	manual
4	did,
4	6
4	informed
4	her.
4	with.
4	difficult
4	an-
4	points.
4	evidence.
4	soon
4	way,
4	liz,
4	prevention.
4	phone?
4	cover
4	publicly
4	found
4	here?
4	texting
4	beyond
4	felt
4	cogen,
4	don't,
4	13
4	kept
4	wells,
4	out.
4	fly
4	couldn't
4	one.
4	scheduled
4	or?
4	manager
4	didn't,
4	closely
4	happen
4	can,
4	wa-
4	was,
4	booked
4	beginning
4	removed
4	of.
4	shock
4	communicated
4	people,
4	similar
4	involved
4	standard
4	separation
4	type
4	names
4	repeatedly
4	strong
4	general
4	rumors,
4	honest
4	suggest
4	7
4	sex
4	wants
4	defense
4	what?
4	marissa
4	can't-
4	atlanta?
4	stayed
4	meeting,
4	depends
4	shannon
4	for--
4	initiative
4	sense,
4	labeling
4	leading
4	chain
4	down,
4	atlanta,
4	lunch,
4	changes
4	absolutely,
4	claire
4	lunches,
4	know--
4	think.
4	authority
4	used
4	respect
4	pm
4	voice
4	commissioners.
4	yes
4	prepared
4	ta'
4	off.
4	evidence
4	turn
4	ahead
4	on,
4	hold
4	since
4	him.
4	lorene
4	him?
4	jeff?
4	going?
4	together?
4	did-
4	internal
4	upset
4	cjdo007-13
4	common
4	in,
4	murky
4	date
4	one-
4	time.
4	travel
4	entire
4	way.
4	point,
4	like-
4	rumor
4	gave
4	agreement
4	we're-
4	right-
4	law
4	surprise
4	importance
4	cogen.
4	real
4	implication
4	become
4	anyway.
4	reasonable
4	each
4	didn't-
4	truly
4	however
4	decide
4	week,
4	i,
4	for?
4	lock
4	record
4	as-
4	planning
4	works
4	goes
4	assured
4	good.
4	state
4	care,
4	shouldn't
4	gonna-
4	whole-
4	atlanta.
4	said-
4	gotten
4	example
4	water
3	looked
3	kmetic,
3	confronted
3	mya.
3	year.
3	weird.
3	dual
3	cjdoo07-13
3	she'd
3	known
3	comes
3	frustrating
3	wrong.
3	whole.
3	prevention,
3	but,
3	delegate
3	over.
3	send
3	emerald
3	frustrated
3	hour
3	can't--
3	have--
3	begin
3	addressing
3	stressful
3	content,
3	guess,
3	clarify
3	down.
3	approach
3	department's
3	together.
3	broader
3	about?
3	thing?
3	jurisdictions
3	friday
3	been-
3	track
3	cjdo007--13
3	business
3	about.
3	correct.
3	an--
3	partnerships,
3	decided
3	separate
3	conference,
3	meager
3	play
3	realize
3	ended
3	decision
3	(laughing)
3	bad
3	forensically
3	sign
3	starting
3	although
3	up.
3	chocolate
3	needed
3	family,
3	up,
3	where-
3	moral
3	urn
3	jeff,
3	mutual.
3	th-
3	texts
3	service
3	great
3	mad
3	first-
3	under
3	20
3	ready
3	staying
3	processes
3	balancing
3	to?
3	shared
3	county,
3	tape
3	spending
3	concert
3	stop
3	directed
3	allowed
3	charges
3	began
3	running
3	share
3	lillian?
3	attend
3	level
3	equity
3	money,
3	by:
3	right'?
3	about-
3	said.
3	position,
3	expressed
3	30
3	ways
3	away.
3	growing
3	whatever.
3	was?
3	panel
3	starts
3	tried
3	direction
3	positions
3	certainly
3	lunches
3	sonia,
3	together,
3	see-
3	multiple
3	that's.
3	traffic
3	stays
3	menu
3	out-
3	bag
3	organizational
3	emotional
3	lots
3	second,
3	fast
3	its
3	aag:
3	walks
3	weekend
3	happy
3	support
3	urn,
3	god,
3	happen,
3	then-
3	there's.
3	upon
3	depending
3	in--
3	hide
3	re-
3	any--
3	weeks
3	vacation
3	bit,
3	correct?
3	bag.
3	group
3	relationship,
3	so--
3	enough
3	anymore.
3	every-
3	1.
3	context.
3	awkward
3	program,
3	family
3	staffing
3	were--
3	career
3	everything,
3	certain
3	abuse
3	remove
3	were,
3	vacation,
3	evening
3	free
3	questioned
3	child
3	do-
3	list
3	sound
3	would,
3	is.
3	portland,
3	supporting
3	okay?
3	helping
3	work-
3	bunch
3	practice
3	lookin'
3	mentioned
3	further
3	see.
3	kathleen
3	johnson
3	access
3	hotel.
3	changed
3	investigator:
3	shut
3	phone,
3	left
3	post
3	deborah
3	analyze
3	generally
3	school
3	i'd-
3	true
3	folks
3	involve
3	just.
3	how--
3	dynamic
3	board.
3	people's
3	2000.
3	(pause)
3	relationships
3	things,
3	present:
3	knows
3	true,
3	card
3	salem?
3	date:
3	apply
3	directly,
3	action
3	session.
3	months,
3	posted
3	perceived
3	parts
3	back.
3	tracking
3	bigger
3	regular
3	no.:
3	bureaucracy
3	somethin'
3	exit
3	session,
3	part,
3	wellness
3	recorded
3	think,
3	related
3	there's-
3	to--
3	arrest
3	named
3	say.
3	disgruntled
3	confusing
3	sat
3	about,
3	clear.
3	cases
3	idea,
3	division
3	both,
3	whoa,
3	prior
3	shirley
3	rather
3	remember.
3	is?
3	forth
3	supervisor
3	must
3	there--
2	investigation.
2	direct-
2	bags?
2	trafficking
2	clothes.
2	conducting
2	aware,
2	relationship.
2	clothes
2	believe,
2	accusations
2	had,
2	15
2	nichols
2	apart
2	hear-
2	new.
2	close
2	message
2	those.
2	(unintellible)
2	ex-
2	mine
2	split
2	anything,
2	flight
2	paper
2	connection
2	year,
2	directly.
2	one?
2	(sighs)
2	16
2	curious
2	legislative
2	no--
2	friday.
2	definitely
2	hearing.
2	normal
2	hr
2	short
2	afternoon,
2	th--
2	key
2	email's
2	airport?
2	transit,
2	cab
2	happening
2	august
2	built
2	wednesday
2	supervisors
2	black
2	agree,
2	hit
2	could-
2	attention
2	complaint,
2	words
2	covered
2	doing.
2	trusted
2	intertwined
2	end.
2	turned
2	its-
2	car.
2	would.
2	arrest.
2	cjd00o7--13
2	stage
2	brain,
2	vehicle?
2	separate,
2	managing
2	many,
2	1'm-
2	records,
2	access,
2	i'll-
2	wanna
2	sick
2	think?
2	points,
2	insane,
2	least
2	challenging
2	booking
2	relative
2	from?
2	morning
2	nobody's
2	ca-
2	da--
2	wheeler
2	you'd
2	rooted
2	identified
2	scrawl
2	health.
2	run
2	'em
2	coalition
2	17
2	agreed
2	removed.
2	chicken
2	those--
2	telephone
2	lined
2	be--
2	positive
2	point--
2	she's--
2	dlt
2	total
2	workaholic,
2	ho-
2	months
2	strategic
2	stuff?
2	fully
2	supported
2	city
2	request
2	people?
2	almost
2	agree.
2	retrieve
2	sustaining
2	develop
2	learn
2	twisted
2	consider
2	crazy
2	broadly
2	across
2	life
2	interests,
2	bought
2	record.
2	insinuation
2	labeling,
2	feels
2	cjdo007-i3
2	18
2	fine,
2	point?
2	example.
2	police
2	today's
2	nights
2	willing
2	ticket
2	professional
2	hemming
2	lay
2	february.
2	quest-
2	wanna-
2	sonia's
2	agency
2	go?
2	april
2	gettin'
2	let's-
2	power
2	from-
2	led
2	where'd
2	actually,
2	gosh,
2	mistake
2	government
2	conversation.
2	wendy
2	more.
2	deep
2	sought
2	interesting
2	really-
2	bringing
2	years,
2	program.
2	restaurant
2	anywhere?
2	ramping
2	yeah,-
2	engaged
2	any,
2	everybody
2	planning.
2	thrilled
2	guidance
2	nw
2	officially
2	1635
2	wonky
2	em-
2	llp
2	briefing
2	innovation
2	attorney.
2	scale
2	offe,
2	they've
2	bishop
2	just--
2	color?
2	aag
2	ta-
2	try
2	plans,
2	mckanna,
2	dob:
2	governance
2	have,
2	interviewed:
2	opposed
2	learnings
2	deeply
2	19
2	0
2	they'll--
2	where's
2	everything's
2	speak.
2	45
2	unless
2	december
2	know?
2	eating
2	like.
2	portland.
2	attended
2	leak
2	gain
2	love
2	pi
2	44
2	project
2	does,
2	tangent
2	wondering
2	email.
2	undermining
2	sessions.
2	sessions
2	according
2	maggie
2	team,
2	ustice.
2	12
2	content.
2	music
2	ordinary
2	fulltime
2	--.
2	we're.
2	1.0
2	you're--
2	record?
2	and/or
2	proposal?
2	43
2	like?
2	daughter's
2	dog
2	does-
2	different.
2	january
2	conferences
2	attend?
2	content
2	recognize
2	speculation
2	will.
2	attorney's
2	ask.
2	finally
2	classes
2	vendor
2	conference-
2	above
2	thinking-
2	42
2	why.
2	the.
2	bad.
2	even-
2	relativity
2	witness,
2	concerned
2	kiss
2	bold
2	grants
2	blah,
2	matter.
2	wa--
2	august.
2	practices
2	actually-
2	import-
2	booze
2	end-
2	media.
2	about--
2	emails,
2	of6o
2	solid
2	break
2	living
2	want,
2	21
2	.yeah.
2	massive
2	face
2	diem
2	color
2	around-
2	stupid
2	block
2	towards
2	fund
2	stand
2	will-
2	but.
2	41
2	other)
2	world
2	amount
2	.1
2	acknowledging
2	scared
2	11
2	clearer
2	accepted
2	because.
2	offer
2	22
2	(talking
2	community.
2	response
2	way?
2	one--
2	wanting
2	foundation
2	beginning,
2	case.
2	salary
2	versus
2	1.5
2	hiring.
2	alejandro
2	understood
2	bhat
2	fluoridation
2	wrap
2	2,
2	cjd0007--13
2	children
2	room?
2	evening,
2	trip.
2	blurred
2	strategy
2	evenings
2	person.
2	figured
2	23
2	i'm~
2	fine
2	39
2	never,
2	jobs,
2	story,
2	suggested
2	connected
2	extent
2	let-
2	won't
2	master
2	standpoint
2	janet
2	done?
2	role.
2	exempt
2	tough
2	sorry.
2	myself,
2	24
2	he'd
2	woman
2	sheriff
2	print
2	biased
2	manhas.
2	political
2	advance
2	funded
2	someone's
2	affair?
2	acceptance
2	involves
2	needs
2	wrong
2	compromise
2	38
2	our-
2	his-
2	significant
2	differ
2	acknowledge
2	guess-
2	hate-
2	profile
2	afternoon
2	examples
2	caution
2	smart
2	complaint.
2	policy,
2	really,
2	knowledge
2	upsetting.
2	depth
2	carrying
2	gun
2	37
2	sippy
2	cdc
2	thi-
2	confident
2	cup
2	help
2	interviewed
2	bpa
2	include
2	containers
2	mya's
2	event
2	both?
2	fair
2	enough.
2	going,
2	26
2	invite
2	draw
2	kinds
2	lorene,
2	investigation?
2	her-
2	opening
2	doubt
2	done.
2	disrespectful
2	assure
2	look-
2	me?
2	marissa,
2	storm
2	clo-
2	problem
2	wait
2	trying-
2	36
2	otherwise
2	sending
2	her--
2	twelve
2	million
2	7.5
2	were.
2	away,
2	respond
2	appears
2	such.
2	renamed
2	clear,
2	baby
2	ye-
2	invited
2	boss
2	27
2	anybody.
2	say-
2	mya,
2	case,
2	are.
2	money.
2	learned
2	kind-
2	small
2	then,
2	racial
2	principal
2	excited
2	board,
2	takes
2	track.
2	guy
2	(laughs),
2	posted.
2	officials.
2	35
2	agree
2	process-
2	piece.
2	rumors.
2	weekends
2	mean--
2	l0
2	walking.
2	ahead.
2	officials
2	terrible
2	announcement
2	strongly
2	context
2	fit
2	pieces
2	moved
2	supervisor,
2	meeting.
2	vacation.
2	easy.
2	sitting
2	anymore
2	detail
2	lela
2	um--
2	oh.
2	step
2	skip
2	language
2	happen-
2	see,
2	honest.
2	28
2	hasn't
2	inputs
2	spreading
2	(crying)
2	all?
2	goin'
2	be,
2	watched
2	legitimate
2	34
2	cjdoo07-
2	mr.
2	tuesday
2	joann
2	these,
2	at-
2	friends.
2	seem
2	release
2	legal
2	jenny
2	federal
2	before,
2	process.
2	fuller
2	shock,
2	friendship
2	calls
2	laughing)
2	curious,
2	applying
2	facetime,
2	33
2	town.
2	29
2	decision.
2	hairs
2	back?
2	knowing
2	ten
2	due
2	cheating
2	point.
2	area
2	do?
2	monday,
2	super
2	mckenna,
2	mind.
2	assuming
2	just,
2	us,
2	32
2	mine,
2	exact
2	defer
2	scrutiny
2	show
2	hiding
2	bothered
2	ultimately
2	2004,
2	am-
2	god
2	never-
2	posting
2	he's--
2	how'd
2	arrange
2	usually
2	purchase
2	spent
2	desk
2	reach
2	wanted-
2	mat
2	behavior
2	discussion
2	expected
2	because-
2	2005.
2	keeping
2	outcome
2	ma-
2	killed
2	code
2	laugh)
2	31
2	doing?
2	classification
2	review
2	turmoil
2	area.
2	necessarily
2	expanding
2	what,
2	finish.
2	go-
2	out?
2	eleven
1	ridiculous
1	coding
1	definitively,
1	11.
1	past
1	whi-
1	codes
1	obsession.
1	inmy
1	mind,
1	kids?
1	blocks
1	harder
1	(all
1	for,
1	woman.
1	silly,
1	independent
1	jmanhas
1	split,
1	'em.
1	p-card
1	occurred
1	them-
1	obsession,
1	you'll-
1	chunks,
1	would--
1	definitively
1	weren't-
1	situations
1	eff.
1	guidelines
1	strict
1	lunches?
1	offices
1	thing.'we've
1	today?
1	often-
1	oftentimes
1	funds,
1	busier--
1	demands
1	different,
1	busy,
1	busier,
1	used?
1	public,
1	hanging
1	deferred
1	schedule,
1	town,
1	hovv
1	hidden
1	.telephone.
1	..'eause
1	hidden,
1	wh.
1	text,
1	obviously,
1	lisa
1	feel--
1	see--
1	separate.
1	'um
1	a-around
1	setting
1	conversat-
1	house,
1	splitting
1	ohn's
1	families.
1	personal,
1	families,
1	wanna,
1	everybody,
1	ways,
1	facetime(laughs).
1	partner-
1	respective
1	(still
1	yourselves
1	damaging,
1	ways.
1	computer,
1	space
1	evening-
1	create
1	lunch?
1	contemplate
1	tawdry
1	sporai
1	spontaneous,
1	taw-
1	drawn
1	plans.
1	lives
1	computer?
1	every--
1	emailed
1	problems?
1	letting
1	kids.
1	knows.
1	wife-
1	ifll?iign
1	complic.
1	strangelfrom
1	computer
1	or.
1	seems
1	walked
1	bein'
1	hi-
1	most-
1	problems
1	knowledge,
1	1,
1	relation's
1	sporadic
1	books
1	reflec-
1	moment
1	trauma
1	communities
1	had:
1	annual
1	became.
1	encouraged-
1	pra-
1	wasthat
1	intimacy,
1	tobring
1	intellectual
1	coalitions,
1	speaks
1	presented
1	northeast
1	north-,
1	advancing
1	neighborhood
1	coffee
1	partners
1	team-
1	ztlila'.
1	weekly,
1	county.
1	opportunity
1	often?
1	places
1	rhode
1	island
1	_i'm
1	salacious
1	investigator
1	sp--
1	present
1	ou--
1	progress
1	losing
1	12?
1	2012?
1	be?
1	director?
1	involvement,
1	truthfully
1	.,
1	luncheons,
1	f1ne-
1	champion
1	ka-
1	lots-
1	midnight
1	vary
1	busy
1	maximizing
1	knew-
1	invite-
1	thanks,
1	thanks.
1	voiced
1	wasthe
1	night.
1	nervous
1	criticisms
1	biggest
1	behalf.
1	please.
1	mckennaz
1	somewhere,
1	aclock
1	punch
1	distinction
1	duty
1	duty,
1	fairly.
1	blend?
1	duty.
1	criminal,
1	misconduct,
1	very'
1	cultivate
1	line,
1	hirfi
1	yay,
1	another,
1	meanstand
1	gray
1	represented
1	'county
1	appropriately
1	basically?
1	wearing
1	bringing-
1	done'
1	hat
1	ye--
1	hewas
1	cha-
1	nu
1	srzru
1	not?
1	has,
1	belt?
1	issues,
1	dug
1	badge
1	sheriff?
1	editorial
1	off--duty
1	off--duty-
1	interests
1	wels:
1	pi-
1	open-ended
1	25,of46
1	song
1	blurred-
1	objectively,
1	as'
1	ju1y3l,
1	hounded
1	naming-
1	naming
1	specifics
1	woik
1	life,
1	mmm.
1	ridiculous.
1	his-_
1	nobody-
1	neither
1	backing
1	correct
1	forward,
1	incredibly
1	frustrating,
1	kn-
1	food-
1	clock
1	summits
1	arranged,
1	sequencing
1	.to
1	eitherend
1	salary,
1	statute
1	hours,
1	calculations
1	carry
1	sheriff'
1	statute,
1	non-issue.
1	those-
1	judgmental
1	complete
1	faulting
1	untoward
1	tough--
1	.i
1	advisors
1	prepared-
1	giving
1	ability
1	equally
1	year'hasn't
1	hours.
1	akk
1	laying
1	backpretty
1	less
1	potentially
1	p11
