1497	i
1	ii"
1	[fill
1	llflisisill
1	iluluiil
1	wmlii
1	care-
1	on--
1	span
1	minimize
1	trip-
1	listen,
1	goes-
1	5.
1	change.
1	0.
1	line.
1	mckenna2
1	stayed.
1	serving
1	events
1	hour,
1	expectation
1	forty
1	.40
1	individually?
1	yup.
1	person,
1	associated
1	5,
1	basis
1	money?
1	finances?
1	kemtic:
1	designation
1	man
1	diem?
1	buying
1	flowers
1	perhaps
1	silly
1	hearbut
1	story.
1	unfortunate
1	understand-
1	awkward,
1	kiss,
1	cash
1	husband?
1	daughters
1	reached
1	judgement
1	separated?
1	complicated,
1	judgment
1	violation
1	count-
1	appear
1	commitment
1	front,
1	andwork
1	resour-
1	rooms,
1	perceptions
1	ou-
1	mutual?
1	at.
1	diem,
1	finances,
1	lunch.
1	through.
1	kissed
1	30th
1	con--
1	er
1	describe
1	close?
1	meet--
1	conference.
1	simply
1	fair?
1	wen-
1	rush.
1	arethey
1	presentations
1	love's
1	bit--
1	businesses
1	passed
1	bands
1	initiative.
1	favorite
1	friends,
1	call,
1	particularly
1	grant?
1	dolin'
1	.forthe
1	required
1	hap-
1	grantees
1	grantee's
1	frien--
1	apply-
1	served'
1	doing,
1	activities,
1	imbedded
1	speakers
1	starting.
1	events?
1	others
1	programs
1	pri-
1	investigator.
1	interesting.
1	grow,
1	entirety
1	on'a--
1	reason
1	activated
1	investigations-
1	dime
1	room
1	drinking
1	adopted
1	before.
1	events,
1	reasons
1	lit-
1	explored
1	beforei-
1	travel,
1	national
1	freaking
1	prepare
1	lnterview
1	role?
1	plane
1	coherent
1	overdrive
1	to-to
1	interest
1	want.
1	attendees,
1	participant?
1	eff
1	attendance'?
1	repre--
1	stretch
1	distorted
1	everyone's
1	participant
1	requested.
1	group,
1	went.
1	be'?
1	sessions;
1	li-
1	(inaudible).
1	manhash:
1	quick
1	vmanhas:
1	water.
1	given--
1	turn.
1	yup,
1	entities
1	authorities
1	4:50.
1	i\/like
1	mw4/prw/4674516
1	clinical
1	rule
1	led-
1	adopt
1	attorneys
1	4:57
1	im-
1	acted
1	acting
1	discovered
1	technical
1	indicated
1	street,
1	4:5
1	seeking
1	break,
1	green,
1	trip,
1	territory.
1	chartering
1	anyiweekends
1	partnerships.
1	clinic
1	flexibility
1	900
1	wha--what
1	dif--
1	hotel-
1	period.
1	entity.
1	lodged
1	wa-.
1	hated
1	accurate
1	inaccurate
1	sex?
1	'good
1	opposite,
1	experience
1	truth.
1	when's
1	that?'
1	both-and
1	13?
1	guideline?
1	system
1	belief
1	hawing,
1	works.
1	cheap
1	militaristic,
1	wi-
1	i'd.be
1	command
1	hierarchy,
1	man--
1	departments
1	fer
1	middle--
1	policies-
1	arepeople
1	county's
1	worksite
1	(sighs).
1	(laughsthere?
1	representatives,
1	sharing
1	maybe-
1	commissioners?
1	many-
1	wr-
1	number.
1	conf-
1	particular
1	place?
1	learn-
1	toll
1	touring
1	seeing
1	tremendous
1	workaholic.
1	bought-
1	expedia,
1	credit
1	card,
1	hawing
1	husband,
1	separated
1	ohn-
1	closure
1	cjdoo07--
1	i'm,
1	defensive
1	scheduled.
1	questions.
1	logistically
1	confer-
1	organizer's
1	bar-
1	assistant,
1	barb
1	something?
1	justicemand
1	stay?
1	loews
1	loews?
1	verynice
1	revealed
1	last-
1	under--
1	why?
1	place,
1	throws
1	didn't.
1	how?
1	again.
1	sorry?
1	of?
1	specifically?
1	know'
1	1'm.taking
1	thatconversation?
1	prism
1	guess.
1	colleagues
1	suppose
1	bef-
1	secret.
1	loretta
1	obsessive
1	difference;
1	difference?
1	1don't
1	"mean
1	more-
1	should,
1	ev-
1	figuring
1	come,
1	summit
1	clean,
1	effort
1	healthy
1	honestly,
1	no-brainer
1	coordinated
1	1'd-
1	provided
1	offering
1	impact.
1	path
1	inappropriate?
1	traditionally
1	asking.
1	knows--
1	encouraging
1	policies.
1	labeling.
1	important.
1	hadn't
1	miss-steps
1	weirdness
1	engage
1	flew
1	positivity
1	hotel?
1	pioneer
1	myself.
1	cab?
1	pretty-
1	tick-
1	independently.
1	normal,
1	question.
1	day-
1	morning.
1	agencies?
1	longer?
1	sametime,
1	flight,
1	coming--
1	transportation
1	cut
1	departments.
1	attending?
1	abnormal
1	sooner.
1	especially
1	with--
1	head
1	schedule
1	=n_ez.5
1	relationship-
1	okay,_
1	on.
1	particularly.
1	work--
1	necessary
1	supervisory
1	separately
1	cheapest
1	route
1	could.
1	transit
1	how's
1	same-
1	mentorship
1	funds
1	shi-
1	anyway-
1	antici-
1	chart
1	using
1	luggage?
1	media?
1	luggage
1	org
1	hierarchy
1	packed
1	carryon
1	complication
1	bag-
1	dual-
1	supervisor?
1	thinkin'
1	had?
1	have?
1	backpack
1	believe.
1	reference
1	bags,
1	bags
1	coordinating
1	link
1	carry-
1	backpack,
1	backpack.
1	same,
1	numbers.
1	airline?
1	counter
1	bag?
1	like--
1	huge-
1	huge
1	ends
1	check-ins.
1	frontier,
1	ideas,
1	always-
1	.clothes.
1	articles,
1	abnormal,
1	leader
1	drugs
1	ki-
1	clothes,
1	he?s'
1	am,
1	odd,
1	on--going
1	funny.
1	conference-type
1	salem-
1	sayin'
1	sowe-'re
1	paraphrase
1	two?
1	chains
1	important-
1	mmm,
1	li--
1	crossed
1	ball
1	roll
1	rela-
1	pre-emption
1	passing
1	father
1	'3
1	'sonia
1	overnight?
1	youknow
1	big-
1	debate
1	anniversary
1	kicked
1	coincided
1	itwas
1	literarily
1	ago,
1	months.
1	ca.
1	minute
1	gotcha.
1	hels
1	testifying,
1	he's.
1	watch
1	lo-
1	lobbyist
1	claudia
1	you--i
1	closely--
1	when--
1	date?
1	hearings
1	shadow
1	through-
1	waiting
1	friendship?
1	shadowed
1	whoever,
1	representatives
1	point-
1	ustice,
1	.17.
1	14
1	fumbling
1	isthat
1	after-
1	kind--
1	worked,
1	whichihotel
1	salem,
1	areas
1	i'mjust--
1	integrated
1	int-
1	already-
1	entered
1	paragraph,
1	grant.
1	actually.
1	challen-
1	stepped
1	treasurer
1	signed
1	announce
1	embargoed
1	itout,
1	ted
1	calendar?
1	commissioner.
1	the'
1	al-
1	fast,
1	working-
1	kept-
1	come-
1	north
1	period
1	session'?
1	house
1	senate
1	wasn't.
1	l4
1	stays?
1	differently.'any
1	(laughswent-
1	mom's
1	place.
1	mom's?
1	portland?
1	northwest
1	inevitably
1	switched
1	stone
1	prevention-
1	notes.
1	intense
1	stuff-
1	'think
1	be.
1	or,
1	trips.
1	mrnm,
1	beach.
1	recent_?
1	ago?
1	before?
1	february?
1	weekend?
1	weekend.
1	anywhere,
1	trips,
1	combination
1	trips?
1	travel?
1	budgets,
1	iwells:
1	intensive
1	ch-
1	paper?
1	oregonian
1	williamette
1	(unintelligible
1	okayread
1	willamette
1	smoother
1	all--
1	accusation
1	end-around
1	shoot
1	passed.
1	easier
1	l-
1	magic
1	weaved
1	unbelievable.
1	wise
1	july31,20l3
1	decides
1	lear,
1	tu-
1	term
1	presentation,
1	aft-
1	build,
1	consider,
1	approaches
1	sustain
1	capacity?
1	nutrition
1	poli-
1	supervision
1	check-ins
1	constraint
1	proposals
1	emerging
1	finances
1	interaction
1	actual
1	2005?
1	mentor
1	painful
1	undermi-
1	bit.
1	weave
1	chronologically
1	nothing,
1	brings
1	knowledge?
1	budget-
1	increase
1	similiarly?
1	budget,
1	texted
1	reporters,
1	seerthe
1	submitted.
1	wendy's
1	proposals.
1	challenges
1	perspereputation
1	witnessed
1	information's
1	experienced
1	caught
1	little~bit
1	numbers
1	moving.
1	don?t
1	but.i
1	throw--in
1	comparison
1	generally,
1	internally,
1	compensating
1	itself.
1	appointing
1	educator
1	-never
1	existed
1	tight
1	relatively
1	haven't,
1	looks,
1	eh-
1	in--between
1	ba-
1	chair,
1	executive
1	(whispers)
1	more,
1	rm
1	?25:
1	honestly-
1	reflecting
1	murky-
1	wish
1	week?
1	meetings.
1	fantast-
1	fantastic
1	assume,
1	interrupt,
1	blah,'
1	appointed
1	us?
1	pulled
1	ran
1	gap
1	exercise
1	undue
1	influence
1	suggesting-
1	october
1	manha:
1	jeff'
1	actions
1	impacted
1	comment
1	fact--
1	cared
1	cares,
1	de
1	despite
1	wan-
1	lot,
1	meanand
1	starting-
1	august,
1	dates
1	influences
1	decising-,
1	decisions
1	dollar
1	lost
1	account.
1	yeah.>>
1	fo-
1	account?
1	feet
1	tiny.
1	headline
1	double,
1	1.0,
1	60,
1	sufficient
1	would've
1	referring
1	saying.
1	impressed
1	recommendation
1	same?
1	is-is-
1	transistion
1	healthcare
1	transformation,
1	we've-
1	service,
1	strange
1	(women
1	it_-
1	meager.
1	clarif-
1	long'
1	opted
1	commissioner's
1	spoke
1	believed
1	fte.
1	sonia'transcript
1	leer
1	much-
1	deer
1	headlines
1	pret-
1	barely
1	bud-
1	presentation?
1	volatile-
1	combative
1	o'clock
1	fun.
1	lot.
1	questioning
1	late,
1	talk-
1	alone
1	adding
1	in.
1	handled?
1	reflection
1	has-
1	role,
1	ambiguous
1	follow
1	make-
1	making,
1	relation
1	else,
1	best,
1	wro-
1	budgets
1	seemed
1	ide--
1	vkmetic:
1	acknowledge,
1	swear
1	influenced
1	subjective
1	eff'
1	head,
1	n-
1	budget?
1	eh,
1	that~i
1	tough,
1	priorities
1	they've-
1	supplanted
1	in-incredibly
1	reopen
1	worked-
1	teary)
1	happen.
1	that.aren't
1	(gets
1	area,
1	pass-through
1	provid--
1	sensethat
1	toe
1	planted
1	(clears
1	throat)
1	jumping
1	insert
1	employment
1	command?
1	calculation
1	meeting-interview
1	encouraged.
1	by-
1	commissioner,
1	good-
1	playing
1	wasn't,
1	very,
1	bogue
1	fmd-
1	walker
1	difficult,
1	diff1cult-
1	diff1cultintervi--
1	difficult-
1	panel.
1	sippy.
1	early
1	too.
1	applied,
1	whowas
1	emerald.
1	coordinate
1	nuance,
1	internal,
1	range
1	beverage
1	pro-
1	intended.
1	match
1	competitive,
1	expected.
1	miss-wrote
1	miss-writing
1	highly
1	listening
1	call.
1	terrible,
1	guillermo,
1	get'
1	scope.
1	leaked
1	press
1	written
1	internal?
1	intended
1	created
1	rewrite
1	_sure
1	ev--
1	managers
1	quality
1	spec-
1	specificity
1	bottle-
1	bottles
1	cups
1	broad
1	ban
1	problematic
1	only.
1	circumventing
1	commissioners,
1	services.
1	bedistributed
1	yelled
1	this-the
1	angry
1	that'?
1	tricky.
1	asking?
1	matters.
1	really--
1	nichols,
1	we-i
1	apply.
1	incorporated
1	on'
1	position's
1	sixth
1	often.
1	whe-
1	frustrating--
1	charts
1	jockeying
1	str-
1	structure
1	ceo
1	played
1	event,
1	forgotten
1	f1-
1	disproportionate.
1	supervisors,
1	2010.
1	much,
1	predates
1	inappropriate,
1	handle
1	hope
1	gain.
1	loved
1	training
1	advocacy
1	dial
1	outcomes
1	touch
1	calendars
1	formed
1	emerged
1	identify
1	ease
1	part--
1	doggin'
1	blaming--
1	disappointed,
1	obviously-
1	25
1	sss.
1	ahead,
1	2012.
1	agreement,
1	feelings
1	aren't
1	runnin'
1	show?
1	officialand
1	determine
1	violated
1	12-
1	more--
1	stay,
1	when?
1	onfrustrating.
1	broke
1	specifics.
1	kemetic
1	31,2013
1	participated
1	value
1	worried.
1	stressing
1	bc
1	1..
1	stressed
1	applied.
1	employees,
1	problems,
1	asks
1	says-
1	thursday,
1	like'the--
1	thursday
1	15th
1	still,
1	you'ref1ne,
1	employment.
1	worry,
1	stressing,
1	alright?
1	incor-
1	obsessor
1	(laughs)?
1	plenty
1	standing.
1	f1gure-
1	amazing
1	corner,
1	classifications
1	shifted,
1	element
1	thursday.
1	capacityaround
1	shefs
1	following
1	excited,
1	refused
1	we're--
1	interview,
1	communic.
1	lawyers
1	distraction.
1	i've.
1	credibility.
1	harm
1	no?
1	really.
1	ther-
1	realize.
1	ours
1	evaluation
1	wha-
1	who-
1	design
1	who--
1	evaluation,
1	assessment
1	overseeing
1	strain
1	first?
1	finish
1	circumstances
1	er-
1	arrest-
1	stress
1	absorb
1	sad
1	years-
1	assurance
1	don-
1	look,
1	shredded
1	credibility--
1	coulda
1	social
1	sometime-
1	directive.
1	keep-
1	hea-
1	sandy
1	heckil
1	director,
1	f-f-figure
1	unde-
1	thistime
1	guys?
1	radio
1	silence.
1	feedback
1	kind?
1	better.
1	initiative,
1	willamette's
1	cloud,
1	jurisdictions,
1	'til
1	learning,
1	boss,
1	thou-
1	side
1	maintain
1	main-
1	act
1	quiet
1	'i'm
1	debating
1	consequence
1	accept
1	unkind
1	part.
1	contacted
1	contacted,jenny.
1	representation?
1	affordable
1	implications
1	a--around
1	practice?
1	verifiy,
1	witness
1	either.
1	future?
1	years.
1	reaching
1	interview?
1	signing
1	partners,
1	in-interview
1	transition
1	irresponsible
1	800
1	inbox
1	with,
1	fall,
1	sketched
1	conversations-
1	advocacy,
1	public-
1	equipment
1	projects
1	num--
1	threat
1	partam,
1	raised
1	this?
1	becat-
1	dismally
1	disparage
1	worse
1	organize
1	organizations
1	founded,
1	extension
1	no-cost
1	pract-
1	practices,
1	entirely
1	enti-
1	might--
1	hyperspeed
1	'um,
1	to'
1	send-
1	2012,
1	heard,
1	brand
1	anonymous
1	.the
1	positionwhich
1	wor-
1	upin
1	arrest?
1	higher
1	familiar
1	case--
1	imagine
1	wracking
1	contracts
1	nights,
1	unpack
1	weekends,
1	who?
1	days,
1	poe
1	who's,hr
1	obsessively,
1	understanding,
1	kafoury
1	chief
1	di--
1	they'd-
1	undertaking
1	_to
1	notice
1	reforming
1	get-
1	copy?
1	since,
1	sonia's-
1	part--time
1	lil1ian's
1	prot?ge',
1	driven's
1	dri--
1	outcome's
1	positional
1	authority.
1	predominantly
1	predom.
1	interpretation
1	reading
1	going,'
1	protege'
1	mistake,
1	staffing,
1	baloney,
1	government,
1	born
1	diversity.
1	diversity
1	competence
1	shoulder
1	exact-
1	been--
1	doneemail
1	threatening
1	2010?
1	leaked,
1	something's
1	2-year
1	who's
1	says,
1	employees.
1	employee,
1	_it
1	anonymous.
1	addressfake
1	address,
1	233
1	track,
1	smith?
1	smith
1	somethin'.
1	havin"
1	affair,
1	train
1	word?
1	hugely
1	rationally
1	media-
1	hard,
1	needing
1	followed
1	hurt
1	initiated
1	career,
1	incredible
1	perspective?
1	witch
1	hunt
1	saying-
1	notification
1	8th
1	correl,
1	david
1	hudson,
1	tamika
1	razil
1	nichole
1	hermans
1	birthday,
1	direction,
1	happens.
1	mis-statement,
1	resigned
1	earlier,
1	time-
1	timing
1	bizarre
1	connect-
1	accord,
1	crime
1	colle-
1	manage
1	um,-uh
1	supervised.
1	connect.
1	complaining
1	control,
1	apparently
1	something--
1	plan,
1	my--
1	my-my
1	tel-
1	calling
1	situation,
1	this-together
1	conspiracy
1	movie,
1	bewildered,
1	1"
1	feb-
1	enviro-
1	came-
1	dollars.
1	mobilized
1	gu-guess
1	personnel
1	issue?
1	allow-
1	now?
1	confidentiality?
1	nnn,
1	confidentiality
1	resolved,
1	easy
1	race,
1	community,
1	comments
1	boom
1	sort-
1	'her-
1	primary
1	blank
1	possible,
1	fine.'
1	defensible
1	potential
1	ita
1	narrow.
1	born,
1	disre--
1	environment
1	enough,
1	mmph.
1	finish,
1	home.
1	various
1	montage
1	complaints,
1	affair.
1	administration
1	obama>>
1	problems.
1	bring-
1	rumors?
1	fe-
1	explicitly
1	amped
1	anticipating
1	daughter.
1	2009
1	inquiry.
1	c1assification's
1	shewanted
1	jumpin'
1	reclass
1	here's.
1	walk-
1	serv-
1	cobble
1	tim
1	fr-
1	build-
1	leaders
1	roles,
1	del-
1	conversation?
1	tobaccoprevention
1	saying--
1	qualified,
1	obesity
1	local
1	color,
1	ap-
1	supervising
1	lookin'-
1	makeup
1	imean
1	racia1ly-
1	managerial
1	me-
1	also-
1	that.i'm
1	movement
1	reclassifications
1	tearful,
1	3-
1	ex--
1	inquiry,
1	saying?
1	devastating.
1	reclasses
1	"say
1	particular,
1	upsetting
1	want-
1	burea-
1	those,
1	nuance
1	con-
1	stating
1	occurring,
1	detailed,
1	previously,
1	official.
1	documents
1	among
1	(sound
1	explicitly,
1	wonder
1	we'll-
1	she--
1	secondary
1	hers
1	members,
1	construct
1	suggestion
1	recall.
1	gu--
1	recall,
1	deall
1	being,
1	allegation
1	hers,
1	removed,
1	pressure
1	resume
1	which--
1	arguably
1	concerning
1	fumble
1	lack
1	word,
1	2009,
1	pretzel'
1	now-
1	2005
1	grow
1	wasn?t
1	out;
1	slowly
1	unfair
1	framed,
1	in-in
1	hand,
1	win
1	funding,
1	win,
1	alwa-
1	weknow
1	goodfriends
1	i-.
1	hey
1	position-
1	male
1	automatic
1	assumption
1	specifically,
1	timevthat
1	somebody-
1	war
1	job?
1	seek
1	documents?
1	of60
1	them?
1	peop-
1	mya's.
1	hold.
1	statement
1	contrary
1	hearing,
1	complaints
1	educator.
1	challenge
1	standing
1	meeting-
1	15th,
1	inheriting
1	decade
1	dysfunctional
1	insinuate
1	aro-
1	projecting
1	was'-
1	complicated.
1	that.she
1	these-
1	seri-there
1	ra-
1	income
1	rightdifferent
1	weldifferent
1	mckennai
1	andit
1	claire's
1	"sonia
1	knew?
1	isn't
1	happening,
1	convinced
1	tortur-
1	hard.
1	concerning,
1	forthat
1	settled
1	changing
1	waited
1	employees?
1	hostile
1	environment.
1	raise
1	daughter
1	hostility
1	dealing
1	competency
1	focus
1	percep-
1	anger
1	hire
1	ties
1	tired,
1	tired
1	beat
1	getting-
1	been?
1	everything-
1	broke?
1	shot-
1	chonic
1	(laughs)i'm-
1	privately?
1	available
1	completely.
1	communicating.
1	calling,
1	texting,
1	emailing,
1	nothing?
1	acronym.
1	planning,
1	presenting
1	confused,
1	parts?
1	promotions,
1	anybody
1	salvage
1	salvaging
1	marriage
1	over,
1	chp3
1	cliche
1	cliche'
1	thrown
1	under,
1	nothin'
1	none
1	affected--
1	resign,
1	words,
1	should.
1	discredit
1	at-will
1	feeling
1	constituent
1	part-
1	general.
1	calculating
1	letsam
1	adams
1	umthis
1	counsel.
1	unit
1	computers
1	whatnot,
1	forensically,
1	structural
1	chuckle,
1	pictures,
1	nudity,
1	noth-
1	shocked
1	talkin'
1	today.
1	saying,
1	pictures
1	yourself
1	naked.
1	naked
1	ask,
1	sor-
1	unresolved
1	perceived,
1	pressuring
1	seeds
1	heart
1	threw
1	including
1	howl
1	what.
1	pressured?
1	emoticon
1	spectrum?
1	started-
1	itchance
1	rapport
1	i'rn
1	hon-
1	truth,
1	generalist
1	lays
1	mortified.
1	it'll-
1	shared-
1	briefly.
1	crap
1	puttin'
1	shoes
1	smart,
1	bombshell
1	inevitable-
1	inevitability
1	knowledge.
1	knew.
1	knew,
1	exaggerating
1	assumptions,it
1	emails?
1	wait,
1	rolls
1	question?
1	cur-
1	around,
1	whoever.
1	imp-
1	clarified
1	body
1	suggests
1	detail?
1	47
1	advi--
1	mistakes
1	feedback,
1	edging
1	strategy,
1	council,
1	off1cial's
1	mucky
1	undermine
1	campaign
1	authority,
1	specif-
1	discuss
1	y,
1	z,
1	days.
1	managed
1	predominately
1	tail
1	sport
1	thinking,
1	maximize
1	initiatives
1	organizationally
1	even--
1	apprehension
1	is_-
1	circling
1	vet
1	wouldn't--
1	wit-
1	me--
1	48
1	unclear,
1	creditability
1	agreeded-
1	marissa?
1	thatwas
1	wellsthe
1	specialist.
1	relaying
1	transitioned
1	sh-
1	management
1	statements
1	far,
1	end,
1	discussion.
1	hmph.
1	49
1	did--
1	discussions
1	surrounding
1	entry
1	affirms-
1	honest,
1	chr-
1	too--
1	directors
1	cubicle.
1	6th
1	floor.
1	50
1	funny
1	major?
1	laptap
1	parking-
1	parking
1	thingy
1	badge,
1	folder,
1	folders.
1	page-
1	folder
1	expect
1	typed
1	understandable.
1	body-
1	though.
1	at,
1	exactly.
1	forth.
1	runs,
1	se?
1	work?
1	51
1	surprised
1	paper.
1	cooperation
1	exam
1	pos-
1	means
1	helpful.
1	ya'.
1	we_-
1	options
1	warrant
1	ass
1	boat
1	google
1	department,is
1	hold-
1	exist
1	texts.
1	possible?
1	eff'?
1	52
1	chi-
1	numbers,
1	calls,
1	logs,
1	development
1	september
1	texts,
1	originally,
1	.it's
1	mostly-
1	establishment
1	53
1	unfortunate,
1	history.
1	log
1	either,
1	unfortunately
1	mum:
1	thorough.
1	se,
1	1.mean
1	technology
1	per-
1	level,
1	content?
1	1t-
1	willanswer
1	deleted-
1	deleted
1	some.
1	de.
1	depends.
1	carrier,
1	)not-
1	diligence
1	54
1	mckannai
1	whateverlif-
1	exchange
1	ya'?
1	caught.
1	implication.
1	address
1	client
1	turns
1	then?
1	long?
1	possibly
1	source
1	problematic.
1	ta'-
1	bit?
1	deal,
1	mike's
1	explained
1	scrutinized
1	listen
1	word
1	vultures
1	55
1	nothing.
1	personal.
1	hey,
1	tampering
1	admissions
1	conduct,
1	.but
1	under-
1	bear
1	communications,
1	that:
1	all-
1	outlet
1	see?
1	9-5-3-9
1	retracted,'
1	extracted
1	copy,
1	2-5-3
1	tampered
1	protect
1	personal?
1	ggrg?
1	ea
1	-.3
1	'sis
1	deemed?
1	9-7-1
1	pub--
1	miss
1	de-
1	investigation-
1	discovery
1	obligation
1	pick
1	choose
1	hand
1	number?
1	_for
1	circumstance
1	fer-
1	med-
1	notworried
1	guys.
1	standpoint?
1	concluded,
1	scenario.
1	scenario
1	address?
1	filed
1	57
1	venue.
1	birth?
1	requests
1	furious
1	none?
1	counsel's
1	initial?
1	counsel,
1	'is
1	applies
1	report,
1	evidence,
1	physical
1	fall
1	-manhas:
1	rules.
1	mckannaz
1	test.
1	client.
1	released.
1	58
1	can't.
1	protecting
1	ones?
1	middle
1	only'
1	recent,
1	technically
1	record,
1	that'is.
1	ino.
1	want--
1	play?
1	message,
1	are,
1	m-a--n--h--a-s
1	horrible
1	delete-
1	deleted.
1	fair,
1	59
1	manhasl:
1	2'
1	gr-
1	kno-
1	media._i
1	smiley
1	become-
1	ithink.
1	.i'm
1	freaked
1	lie
1	focused'
1	forget
1	s--o-n-i-a
1	ramifications
1	penalties
1	jail,
1	fines--
1	possible
1	player,
1	suspect,
1	determined.
1	(unintelligible),
1	'her--
1	purse?
1	realistically
1	function
1	other.
1	take-
1	walmart
1	buy
1	if,
1	concern.
1	(unintelligible,
1	leaving
1	room)"
1	stopping
1	6:26.'
1	2.
1	mw4/prw/468
1	823
1	6:36
1	street
1	confidential.
1	here;
1	or;
1	agree.'i
1	totally-
1	anyone's
1	before--
1	soul
1	discussions,
1	whoever's
1	before-
1	analysis
1	cordon
1	processes,
1	list,
1	quick.
1	friday?
1	try,
1	try.
1	some-
1	somewhere
1	grab
1	takes--
1	usually-
1	queue
1	spell
1	voices,
1	ijust
1	pending
1	nobody,
1	during-
1	takes.
1	un-
1	.and
1	again?
1	crim-
1	pending,
1	fact,
1	against
1	eventually
1	.until
1	that'
1	case-
1	transcriptionist
1	hoffman.
1	thank
1	file
1	contains
1	'that.
1	statute.
1	balancing.
1	thepublic
1	perfect,
1	example,
1	balancing,
1	mother
1	july31,2013
1	loan
1	relevant
1	agent,
1	just~
1	killin'
1	tonight
1	quickly
1	peak.
1	:43
1	you,'i
1	involving
1	didn't.,
1	passcode'?
1	trust
1	christine,
1	longer.
1	broken,
1	passcode
1	anything?
1	iphone
1	unlock
1	look.
1	las--
1	mon--
1	deadhead
1	deadhead?
1	recent
1	are--
1	left,
1	ofthing,
1	bears
1	31",
1	resources?
1	attorney,
1	tha-
1	io
1	allegations.
1	minute,
1	dummy,
1	your--
1	what-_
1	plead
1	naivet?
1	hell
1	doyou
1	doing--
1	abandoned
1	matter,
1	story's'wrong
1	talk,
1	subvert
1	confused
1	happening.
1	portraying
1	let's--
1	devastation
1	know'it's
1	pathetic
1	devastation,
1	mode
1	save
1	(teary).
1	iswhat
1	fun?
1	(crying).
1	bearing
1	actions.
1	julyfil,
1	actions?
1	falling
1	never.
1	essentially
1	maintained
1	mouth,
1	chaos
1	legally
1	idiot
1	blow
1	over?
1	last,
1	communicate,
1	damage.
1	tellin'
1	seesaw
1	embarrassing,
1	know-i
1	that"
1	recorder?
1	promotion
1	-33-
1	ago.
1	thorough,
1	complete,
1	accurate,
1	charge
1	documents.
1	um~
1	givesme
1	pause,
1	versions
1	there's--
1	mean=that's.
1	fair.
1	you're.
1	gives
1	pause.
1	piece,
1	bothers
1	mya?
1	caveat
1	everything.
1	3:43
1	mw4/prw/4700773
1	promising
1	media's
1	interviewedv:
1	boss's
1	general's
1	.here'
1	go'?
1	you-i
1	recorder,
1	fi-
1	good?
1	recorder's
1	on?
1	recorder
1	off,
1	6:47.
1	-..
1	2-2..
